stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714421400000000000,1714421400000000000,1.07217,1.0722,1.07215,1.07218,116.0,2024-04-29 20:10:00+00:00,2024-04-29 20:10:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714421700000000000,1714421700000000000,1.07219,1.07232,1.07219,1.07225,83.0,2024-04-29 20:15:00+00:00,2024-04-29 20:15:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714421700000000000,1714421700000000000,1.07218,1.0723,1.07218,1.07224,90.0,2024-04-29 20:15:00+00:00,2024-04-29 20:15:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714422000000000000,1714422000000000000,1.07225,1.07227,1.07221,1.07226,287.0,2024-04-29 20:20:00+00:00,2024-04-29 20:20:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714422000000000000,1714422000000000000,1.07223,1.07225,1.07219,1.07224,177.0,2024-04-29 20:20:00+00:00,2024-04-29 20:20:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714422300000000000,1714422300000000000,1.07226,1.0723,1.07226,1.0723,118.0,2024-04-29 20:25:00+00:00,2024-04-29 20:25:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714422300000000000,1714422300000000000,1.07225,1.07229,1.07224,1.07228,86.0,2024-04-29 20:25:00+00:00,2024-04-29 20:25:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714422600000000000,1714422600000000000,1.0723,1.07231,1.07222,1.07222,180.0,2024-04-29 20:30:00+00:00,2024-04-29 20:30:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714422600000000000,1714422600000000000,1.07229,1.07229,1.0722,1.0722,192.0,2024-04-29 20:30:00+00:00,2024-04-29 20:30:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714422900000000000,1714422900000000000,1.07222,1.07224,1.07218,1.0722,110.0,2024-04-29 20:35:00+00:00,2024-04-29 20:35:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714422900000000000,1714422900000000000,1.07221,1.07223,1.07216,1.07218,29.0,2024-04-29 20:35:00+00:00,2024-04-29 20:35:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714423200000000000,1714423200000000000,1.07219,1.07226,1.07216,1.07218,152.0,2024-04-29 20:40:00+00:00,2024-04-29 20:40:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714423200000000000,1714423200000000000,1.07218,1.07224,1.07213,1.07216,71.0,2024-04-29 20:40:00+00:00,2024-04-29 20:40:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714423500000000000,1714423500000000000,1.07218,1.07218,1.07208,1.07208,223.0,2024-04-29 20:45:00+00:00,2024-04-29 20:45:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714423500000000000,1714423500000000000,1.07215,1.07215,1.07206,1.07206,225.0,2024-04-29 20:45:00+00:00,2024-04-29 20:45:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714423800000000000,1714423800000000000,1.07207,1.07208,1.07199,1.07207,474.0,2024-04-29 20:50:00+00:00,2024-04-29 20:50:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714423800000000000,1714423800000000000,1.07205,1.07205,1.07196,1.07204,443.0,2024-04-29 20:50:00+00:00,2024-04-29 20:50:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714424100000000000,1714424100000000000,1.07208,1.07209,1.072,1.07203,261.0,2024-04-29 20:55:00+00:00,2024-04-29 20:55:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714424100000000000,1714424100000000000,1.07205,1.07206,1.07198,1.072,260.0,2024-04-29 20:55:00+00:00,2024-04-29 20:55:00+00:00
