stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713380400000000000,1713380400000000000,1.06718,1.06797,1.06683,1.06683,5837.0,2024-04-17T19:00:00+00:00,2024-04-17T19:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713380400000000000,1713380400000000000,1.06717,1.06796,1.0668,1.0668,7582.0,2024-04-17T19:00:00+00:00,2024-04-17T19:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713382200000000000,1713382200000000000,1.06683,1.06705,1.06645,1.06676,6120.0,2024-04-17T19:30:00+00:00,2024-04-17T19:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713382200000000000,1713382200000000000,1.06681,1.06702,1.06643,1.06674,6323.0,2024-04-17T19:30:00+00:00,2024-04-17T19:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713384000000000000,1713384000000000000,1.06673,1.06723,1.06661,1.06723,4461.0,2024-04-17T20:00:00+00:00,2024-04-17T20:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713384000000000000,1713384000000000000,1.06671,1.06722,1.0666,1.06721,3376.0,2024-04-17T20:00:00+00:00,2024-04-17T20:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713385800000000000,1713385800000000000,1.06724,1.06732,1.06697,1.06723,1578.0,2024-04-17T20:30:00+00:00,2024-04-17T20:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713385800000000000,1713385800000000000,1.06723,1.06729,1.06695,1.06721,1112.0,2024-04-17T20:30:00+00:00,2024-04-17T20:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713387600000000000,1713387600000000000,1.06724,1.06743,1.06719,1.06741,1849.0,2024-04-17T21:00:00+00:00,2024-04-17T21:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713387600000000000,1713387600000000000,1.06721,1.06736,1.06711,1.06718,2086.0,2024-04-17T21:00:00+00:00,2024-04-17T21:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713389400000000000,1713389400000000000,1.06733,1.06736,1.06709,1.06725,1479.0,2024-04-17T21:30:00+00:00,2024-04-17T21:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713389400000000000,1713389400000000000,1.06717,1.06723,1.067,1.06708,954.0,2024-04-17T21:30:00+00:00,2024-04-17T21:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713391200000000000,1713391200000000000,1.06725,1.06758,1.0671,1.06751,1102.0,2024-04-17T22:00:00+00:00,2024-04-17T22:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713391200000000000,1713391200000000000,1.06707,1.06748,1.06696,1.06748,970.0,2024-04-17T22:00:00+00:00,2024-04-17T22:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713393000000000000,1713393000000000000,1.06752,1.06755,1.06716,1.0673,795.0,2024-04-17T22:30:00+00:00,2024-04-17T22:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713393000000000000,1713393000000000000,1.06748,1.06751,1.06714,1.06728,928.0,2024-04-17T22:30:00+00:00,2024-04-17T22:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713394800000000000,1713394800000000000,1.0673,1.06739,1.06724,1.06726,537.0,2024-04-17T23:00:00+00:00,2024-04-17T23:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713394800000000000,1713394800000000000,1.06727,1.06737,1.06722,1.06723,490.0,2024-04-17T23:00:00+00:00,2024-04-17T23:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713396600000000000,1713396600000000000,1.06726,1.06739,1.0672,1.06725,475.0,2024-04-17T23:30:00+00:00,2024-04-17T23:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713396600000000000,1713396600000000000,1.06722,1.06737,1.06717,1.06721,529.0,2024-04-17T23:30:00+00:00,2024-04-17T23:30:00+00:00
